,distinct_id,locationSetting,notificationSettings,active_timespan,US,Facebook,Foodie,Google,Unknown,num_sessions,sessions_per_day,America/New_York,America/Los_Angeles,America/Chicago,Asia/Kolkata,America/Denver,other_timezone,commentAdded,commentLength,churned,number_ratings,SQS,avg_session_duration,time_delta_slope,session_time_slope,time_delta_slope_90,session_time_slope_90
2169,4F6FECE6-6860-43CC-8A2D-C942896B6AE8,1,0,226.26434027777782,1,0,1,0,1,2,0.011111111111111113,0,1,0,0,0,0,0,0.0,0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2170,4F71E07E-B94C-4D76-B3CE-12ED9CEE063B,1,0,0.0,1,0,1,0,0,1,0.005555555555555557,0,0,0,0,0,1,0,0.0,0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2171,4F769BB7-84C4-4C3C-8304-FBC2A816FAC7,1,0,0.0,1,0,1,0,0,1,0.005555555555555557,0,0,0,0,0,1,0,0.0,0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2172,4F7A7F3B-77D3-4A32-BE3E-FD599CC05015,1,1,0.2916666666666667,1,0,1,0,1,1,0.005555555555555557,0,1,0,0,0,0,0,0.0,1,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2173,4F891FD2-1E7C-437A-A108-82BE754DD4CA,1,1,0.0,1,0,1,0,0,1,0.005555555555555557,0,0,0,0,0,1,0,0.0,0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2174,4FA4D428-98A2-42C7-86D4-6FC9042B186F,1,1,0.2921412037037037,0,0,1,0,1,37,0.20555555555555555,0,0,0,1,0,0,0,0.0,0,0.0,3.5,19.299999999999997,0.0,-18.199999999999996,0.0,0.0
2175,4FA66ECB-A598-4E8F-AAF3-3931A6B2F712,1,0,0.3344212962962963,0,0,1,0,1,9,0.05,0,0,0,1,0,0,0,0.0,1,0.0,10.5,46.7,0.0,40.19999999999999,0.0,0.0
2176,4FACF030-148A-4AB2-8CFC-08BFB265631B,1,0,51.10284722222222,1,0,1,0,1,7,0.03888888888888889,1,0,0,0,0,0,0,0.0,1,0.0,7.5,11.7,0.0,-1.3999999999999986,0.0,0.0
2177,4FAD439D-99EC-4DF9-8B12-DA5C9B0A961E,1,0,0.3340625,1,0,0,1,1,15,0.08333333333333333,1,0,0,0,0,0,0,0.0,1,0.0,6.666666666666667,15.300000000000002,2.0,3.5999999999999948,0.0,0.0
2178,4FBCC323-547E-4937-ACFB-3075BE1C7CDA,1,0,0.0,1,0,1,0,0,1,0.005555555555555557,0,0,0,0,0,1,0,0.0,0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2179,4FDC63A7-908A-4419-A08F-2AC62196691C,1,1,0.0,1,0,1,0,0,1,0.005555555555555557,0,0,0,0,0,1,0,0.0,0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2180,4FEBB9AC-6DF7-45F7-B9F5-689F0BF69338,1,1,124.5777199074074,1,0,1,0,1,2,0.011111111111111113,0,1,0,0,0,0,0,0.0,1,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2181,4FEC09E3-5943-45B9-8616-1DA778F2440E,1,0,0.2918981481481481,1,0,1,0,1,3,0.016666666666666666,1,0,0,0,0,0,0,0.0,1,0.0,2.0,20.5,0.0,0.0,0.0,0.0
2182,4FF23907-BC94-43BF-92DB-9CFECABEE66E,1,1,0.4386226851851852,1,0,1,0,1,12,0.06666666666666668,0,0,1,0,0,0,0,0.0,1,0.0,23.0,110.3,0.0,0.0,0.0,0.0
2183,4FFAEBBC-0CF9-4DBE-8266-82ED1D47A2F4,1,0,0.2916666666666667,0,0,1,0,1,2,0.011111111111111113,0,0,0,1,0,0,0,0.0,1,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
2184,4FFC33C2-7318-4414-8137-00945B858EB2,1,0,0.30391203703703706,1,0,0,1,1,74,0.4111111111111111,0,0,1,0,0,0,0,0.0,0,2.0,32.1,53.55999999999999,5.233333333333336,-7.310303030303027,0.0,0.0
2185,4a9736fb-9bbc-4e5c-ab62-9e01cd04a415,1,1,0.9127662037037036,0,0,1,0,0,13,0.07222222222222223,0,0,0,0,0,1,0,0.0,1,0.0,1.0833333333333333,79.53333333333335,288.6272727272728,-5.8965034965035015,0.0,0.0
